,ListOrdersController,SendOrderConfirmationEmailAdvice,OrderFormController,ViewOrderController,ListOrders(jsp),ViewOrder(jsp),NewOrderForm(jsp),ShippingForm(jsp),ConfirmOrder(jsp),OrderDao,LineItem,OrderValidator,Order,OrderService,OrderServiceClient,JaxRpcOrderService,OrderForm,Sequence,SqlMapSequenceDao,SqlMapOrderDao,sequence(table),lineitem(table),orders(table),orderstatus(table),AccountDao,AccountValidator,Account,SignonInterceptor,UserSession,SignonController,AccountFormController,AccountForm,SqlMapAccountDao,SignoffController,account(table),profile(table),signon(table),bannerdata(table),EditAccountForm(jsp),SignonForm(jsp),IncludeAccountFields(jsp),IncludeMyList(jsp),Cart,CartItem,RemoveItemFromCartController,UpdateCartQuantitiesController,ViewCartController,AddItemToCartController,Cart(jsp),Checkout(jsp),CategoryDao,ProductDao,Product,Category,ViewItemController,ViewCategoryController,ViewProductController,SearchProductsController,SqlMapCategoryDao,SqlMapProductDao,category(table),SearchProducts(jsp),Category(jsp),Item(jsp),Product(jsp),ItemDao,product(table),item(table),inventory(table),supplier(table),Item,SqlMapItemDao,index(jsp),PetStoreFacade,PetStoreImpl,Error(jsp),IncludeBanner(jsp),IncludeBottom(jsp),IncludeQuickHeader(jsp),IncludeTop(jsp),index(html),help(html),OracleSequenceDao,MsSqlOrderDao
SearchProducts(jsp),0.3904261750168548,0.3991817951746918,0.42241633040074394,0.42141769308117905,0.3904261750168548,0.42141769308117905,0.42241633040074394,0.3617663245516153,0.4044556277764475,0.42141769308117905,0.3898781557222955,0.41403397584622353,0.42141769308117905,0.42141769308117905,0.387378253944886,0.41903175543585597,0.42241633040074394,0.45725936102609505,0.45725936102609505,0.42141769308117905,0.45725936102609505,0.3898781557222955,0.3904261750168548,0.4185454815557092,0.42287208491424066,0.4173380799485358,0.42287208491424066,0.46058310622061654,0.5757582235993846,0.4738017674766067,0.42089781416397315,0.42089781416397315,0.42287208491424066,0.44981711918012773,0.42287208491424066,0.4298667613352324,0.4738017674766067,0.4520491435686355,0.4148747455102261,0.45131230450927984,0.3707547392325021,0.41836676000845846,0.43417074637937947,0.39511940332898177,0.37235507722880706,0.36965553341996216,0.43417074637937947,0.39511940332898177,0.43417074637937947,0.40477831348865323,0.71658556207672,0.5742946024135871,0.4718444009531166,0.71658556207672,0.8845514873897427,0.8614720264499731,0.7191810667868402,0.49467333166744726,0.71658556207672,0.5742946024135871,0.71658556207672,0.49467333166744726,0.8614720264499731,0.8845514873897427,0.7191810667868402,0.6754779369214251,0.5101075163185227,0.7396650230164895,0.6249813959024856,0.33583203095271497,0.6754779369214251,0.6754779369214251,0.378159496192173,0.629421822902965,0.6004966556595384,0.4847798650340982,0.41814100401044274,0.6902066605185183,0.404089031144594,0.665703425842182,0.378159496192173,0.4847798650340982,0.4449335451821076,0.4168088981443002
Category(jsp),0.42145279216648435,0.46704364689445615,0.38374338901388083,0.423293114337542,0.42145279216648435,0.423293114337542,0.38374338901388083,0.4331492493461495,0.4664514741484628,0.423293114337542,0.36742350672826535,0.42593814099041627,0.423293114337542,0.423293114337542,0.4189639480153295,0.40728661410302824,0.38374338901388083,0.4429607099795525,0.4429607099795525,0.423293114337542,0.4429607099795525,0.36742350672826535,0.42145279216648435,0.39143250283210174,0.4088022770577123,0.41842729412496055,0.4088022770577123,0.48591439337205666,0.6655051734685348,0.4785384269975365,0.3754839315122884,0.3754839315122884,0.4088022770577123,0.5279121152857058,0.4088022770577123,0.4181198613161567,0.4785384269975365,0.44530558305332935,0.3794770635681511,0.39052405872944745,0.38329591299002164,0.41255364125219646,0.4335511007332033,0.3815165767826086,0.39775927081111834,0.4230052317229946,0.4335511007332033,0.3815165767826086,0.4335511007332033,0.4606159826966213,0.34978686729419395,0.7000953149662843,0.597645113505814,0.34978686729419395,0.8620968383957125,0.49467333166744715,0.8449817793395376,0.8614720264499731,0.34978686729419395,0.7000953149662843,0.34978686729419395,0.8614720264499731,0.49467333166744715,0.8620968383957125,0.8449817793395376,0.6530232879273951,0.6359082288712201,0.7172103740224592,0.7262830244464169,0.4270155611409278,0.6530232879273951,0.6530232879273951,0.4029096679491148,0.6839029266824468,0.6713412476354305,0.4847798650340982,0.4093726029429163,0.6899087187148024,0.4450857823346792,0.65989030708592,0.4029096679491148,0.4847798650340982,0.4761580572898188,0.4772155319361721
Item(jsp),0.41405433532935815,0.3721659414661059,0.38766631075592034,0.3919550517689841,0.41405433532935815,0.3919550517689841,0.38766631075592034,0.38181234689109966,0.40592105533427897,0.3919550517689841,0.0,0.3774033213719159,0.3919550517689841,0.3919550517689841,0.4122921911413285,0.3256152581631262,0.38766631075592034,0.4197211447836889,0.4197211447836889,0.3919550517689841,0.4197211447836889,0.0,0.41405433532935815,0.38011041794716616,0.3957027587284237,0.3837334025891951,0.3957027587284237,0.4212498592135307,0.6140787141187383,0.4316069220489889,0.38725960179204544,0.38725960179204544,0.3957027587284237,0.4419893126141464,0.3957027587284237,0.4836445024305009,0.4316069220489889,0.44035757526189234,0.3568141836422719,0.42698065489740883,0.43238564317275163,0.46961100473104167,0.35811343096781256,0.11516243920815224,0.15680625699556525,0.2953422936707703,0.35811343096781256,0.11516243920815224,0.35811343096781256,0.319087036051598,0.7172103740224592,0.7099659209683846,0.6075157195079143,0.7172103740224592,0.49467333166744715,0.8620968383957125,0.8548523853416379,0.8845514873897427,0.7172103740224592,0.7099659209683846,0.7172103740224592,0.8845514873897427,0.8620968383957125,0.49467333166744715,0.8548523853416379,0.28559978119912965,0.6457788348733204,0.34978686729419395,0.6550779991915354,0.4031960179927468,0.28559978119912965,0.28559978119912965,0.41493276295696824,0.6084658960716657,0.581326803143754,0.4847798650340982,0.44159678290778975,0.70045745537199,0.4677254686733857,0.7169476705647653,0.41493276295696824,0.4847798650340982,0.41376408709130974,0.3850518237417695
Product(jsp),0.41585258838424766,0.44292161769964716,0.43511632960151747,0.44341503455104525,0.41585258838424766,0.44341503455104525,0.43511632960151747,0.35717817465261775,0.4557583574258101,0.44341503455104525,0.36017905367419073,0.392904795971131,0.44341503455104525,0.44341503455104525,0.36332785792004524,0.4314690740351479,0.43511632960151747,0.4416767537912527,0.4416767537912527,0.44341503455104525,0.4416767537912527,0.36017905367419073,0.41585258838424766,0.4453898115937433,0.4276543669035608,0.3919800036145589,0.4276543669035608,0.44407905896632305,0.5405649536883412,0.4592750958350469,0.42315248562962027,0.42315248562962027,0.4276543669035608,0.4130156953929582,0.4276543669035608,0.4276760894745234,0.4592750958350469,0.4617480102497908,0.395907199049089,0.44928417276102095,0.4124531888623306,0.423207575879982,0.461644082543636,0.39609384434984524,0.40338905729970215,0.3664856801718315,0.461644082543636,0.39609384434984524,0.461644082543636,0.3924952940390792,0.7000953149662843,0.34978686729419406,0.24733666583372368,0.7000953149662843,0.8548523853416379,0.8449817793395376,0.49467333166744726,0.7191810667868402,0.7000953149662843,0.34978686729419406,0.7000953149662843,0.7191810667868402,0.8449817793395376,0.8548523853416379,0.49467333166744726,0.6457788348733204,0.28559978119912977,0.7099659209683846,0.6188661557294621,0.3384393889840028,0.6457788348733204,0.6457788348733204,0.40862130713623224,0.6345164246870235,0.6112533823091367,0.4847798650340982,0.42853316114928175,0.6662328811829893,0.40104463421580094,0.6705442417137055,0.40862130713623224,0.4847798650340982,0.43845017629272487,0.42592790725376856
ItemDao,0.6996541165284877,0.3721659414661059,0.67326609195505,0.6775548329681138,0.6996541165284877,0.6775548329681138,0.67326609195505,0.38181234689109966,0.6915208365334086,0.6775548329681138,0.28559978119912965,0.6630031025710456,0.6775548329681138,0.3919550517689841,0.4122921911413285,0.3256152581631262,0.67326609195505,0.7053209259828185,0.7053209259828185,0.6775548329681138,0.7053209259828185,0.28559978119912965,0.6996541165284877,0.6657101991462959,0.5976523007197225,0.3837334025891951,0.7254849798400553,0.6231994012048295,0.7951417200837092,0.4316069220489889,0.38725960179204544,0.38725960179204544,0.5976523007197225,0.4419893126141464,0.5976523007197225,0.6855940444217997,0.6335564640402876,0.6423071172531912,0.3568141836422719,0.6289301968887075,0.43238564317275163,0.7552107859301714,0.7620125149504102,0.5190615231907498,0.44240603819469493,0.5809420748698999,0.7620125149504102,0.40076222040728193,0.6437132121669423,0.6046868172507277,0.5693730487195641,0.5621285956654895,0.7885787254728852,0.5693730487195641,0.28559978119912965,0.6530232879273951,0.6457788348733204,0.6754779369214251,0.5693730487195641,0.5621285956654895,0.5693730487195641,0.6754779369214251,0.6530232879273951,0.28559978119912965,0.6457788348733204,0.49467333166744726,0.6899612747858221,0.4038990839825976,0.864151549659853,0.4031960179927468,0.49467333166744726,0.49467333166744726,0.41493276295696824,0.7895289020366366,0.7623898091087249,0.4847798650340982,0.6435463248990886,0.7446398952844919,0.4677254686733857,0.8980106765297362,0.41493276295696824,0.4847798650340982,0.41376408709130974,0.3850518237417695
product(table),0.41585258838424766,0.44292161769964716,0.43511632960151747,0.44341503455104525,0.41585258838424766,0.44341503455104525,0.43511632960151747,0.35717817465261775,0.4557583574258101,0.44341503455104525,0.36017905367419073,0.392904795971131,0.44341503455104525,0.44341503455104525,0.36332785792004524,0.4314690740351479,0.43511632960151747,0.4416767537912527,0.4416767537912527,0.44341503455104525,0.4416767537912527,0.36017905367419073,0.41585258838424766,0.4453898115937433,0.6296039088948595,0.6775797848136886,0.7574365880151922,0.6460286009576218,0.7216279596533123,0.7448748770341765,0.7087522668287499,0.7087522668287499,0.6296039088948595,0.6986154765920879,0.6296039088948595,0.6296256314658222,0.6612246378263457,0.6636975522410896,0.6815069802482187,0.6512337147523197,0.6980529700614603,0.7088073570791117,0.6635936245349348,0.5980433863411441,0.6889888384988317,0.6520854613709612,0.6635936245349348,0.6816936255489748,0.7472438637427656,0.3924952940390792,0.7542075316546881,0.4038990839825977,0.42839967179869465,0.7542075316546881,0.6457788348733204,0.6359082288712201,0.28559978119912977,0.5101075163185227,0.7542075316546881,0.4038990839825977,0.7542075316546881,0.5101075163185227,0.6359082288712201,0.6457788348733204,0.28559978119912977,0.6899612747858221,0.49467333166744737,0.7640781376567883,0.6630485956419641,0.3384393889840028,0.6899612747858221,0.6899612747858221,0.694221088335362,0.8155794306519945,0.7923163882741077,0.7703796462332279,0.8324322451318793,0.710415321095491,0.40104463421580094,0.8516072476786765,0.40862130713623224,0.4847798650340982,0.43845017629272487,0.42592790725376856
item(table),0.41405433532935815,0.3721659414661059,0.38766631075592034,0.3919550517689841,0.41405433532935815,0.3919550517689841,0.38766631075592034,0.38181234689109966,0.40592105533427897,0.3919550517689841,0.0,0.3774033213719159,0.3919550517689841,0.3919550517689841,0.4122921911413285,0.3256152581631262,0.38766631075592034,0.4197211447836889,0.4197211447836889,0.3919550517689841,0.4197211447836889,0.0,0.41405433532935815,0.38011041794716616,0.3957027587284237,0.3837334025891951,0.5976523007197225,0.4212498592135307,0.7165289155792086,0.4316069220489889,0.38725960179204544,0.38725960179204544,0.3957027587284237,0.4419893126141464,0.3957027587284237,0.4836445024305009,0.4316069220489889,0.44035757526189234,0.3568141836422719,0.42698065489740883,0.43238564317275163,0.8193978720252356,0.6054500968015362,0.36249910504187577,0.5065931242897592,0.6451291609649643,0.6054500968015362,0.4649493065023462,0.7079002982620065,0.319087036051598,0.6147601725619888,0.6075157195079142,0.7099659209683846,0.6147601725619888,0.34978686729419395,0.7172103740224592,0.7099659209683846,0.7396650230164895,0.6147601725619888,0.6075157195079142,0.6147601725619888,0.7396650230164895,0.7172103740224592,0.34978686729419395,0.7099659209683846,0.4038990839825976,0.7640781376567883,0.49467333166744704,0.7733773019750033,0.4031960179927468,0.4038990839825976,0.4038990839825976,0.41493276295696824,0.710916097532136,0.6837770046042244,0.4847798650340982,0.6889334487415133,0.6168072161641592,0.4677254686733857,0.8193978720252356,0.41493276295696824,0.4847798650340982,0.41376408709130974,0.3850518237417695
inventory(table),0.5985497553520289,0.41032067736999267,0.7083680259389888,0.6666633863843133,0.5985497553520289,0.6666633863843133,0.7083680259389888,0.3608550316265778,0.6877833306656028,0.6666633863843133,0.6550779991915354,0.6937458979691961,0.6666633863843133,0.38106360518518373,0.3583095934575857,0.3791604175463654,0.7083680259389888,0.7352947705001578,0.7352947705001578,0.6666633863843133,0.7352947705001578,0.6550779991915354,0.5985497553520289,0.6959419232036761,0.5973278695362855,0.41480049983640904,0.7251605486566182,0.6321025197089128,0.7996742125008373,0.4502361909425331,0.42427132418643443,0.42427132418643443,0.5973278695362855,0.42885491063919023,0.5973278695362855,0.6743159107852836,0.652185732933832,0.67501415664193,0.374382785553169,0.6930415612459895,0.42179282910624066,0.7496036165883316,0.8484760997165616,0.7940135025669753,0.6625379970254175,0.6177373289423498,0.8484760997165616,0.6757141997835073,0.7301767969330937,0.667143244207906,0.642632785238586,0.5352159165216314,0.761666046329027,0.642632785238586,0.6550779991915354,0.7262830244464169,0.6188661557294621,0.6249813959024856,0.642632785238586,0.5352159165216314,0.642632785238586,0.6249813959024856,0.7262830244464169,0.6550779991915354,0.6188661557294621,0.864151549659853,0.6630485956419641,0.7733773019750033,0.49467333166744726,0.3529849501400122,0.864151549659853,0.864151549659853,0.3969978810016984,0.8053412345198665,0.773520771352017,0.4847798650340982,0.6647655886077276,0.7611529179277876,0.4367030504830517,0.8924035071878965,0.3969978810016984,0.4847798650340982,0.4649954655232879,0.43141145721462343
supplier(table),0.38237205312579375,0.4300351692886072,0.4141282251747518,0.40846296847048025,0.38237205312579375,0.40846296847048025,0.4141282251747518,0.3466655374517663,0.4075272642303856,0.40846296847048025,0.4031960179927468,0.3790032310805964,0.40846296847048025,0.40846296847048025,0.36091818188409175,0.446685085656663,0.4141282251747518,0.4601556048620514,0.4601556048620514,0.40846296847048025,0.4601556048620514,0.4031960179927468,0.38237205312579375,0.4092651073586085,0.46823367957653356,0.4198602086672406,0.46823367957653356,0.44660574746327536,0.36174746094022325,0.4958753182828264,0.4534374159683148,0.4534374159683148,0.46823367957653356,0.45033738422661673,0.46823367957653356,0.46627883694112243,0.4958753182828264,0.5122332292608351,0.4639719970867772,0.4512735540589968,0.4333130239488472,0.43874400018153686,0.4611418986218899,0.42102076106359604,0.40777978945463067,0.4015904228425756,0.4611418986218899,0.42102076106359604,0.4611418986218899,0.43821894955433777,0.4270155611409278,0.3384393889840028,0.3384393889840028,0.4270155611409278,0.4031960179927468,0.4270155611409278,0.3384393889840028,0.33583203095271497,0.4270155611409278,0.3384393889840028,0.4270155611409278,0.33583203095271497,0.4270155611409278,0.4031960179927468,0.3384393889840028,0.4031960179927468,0.3384393889840028,0.4031960179927468,0.3529849501400122,0.0,0.4031960179927468,0.4031960179927468,0.42045395519935164,0.41994793691624854,0.39290125572329015,0.4847798650340982,0.47653662990881523,0.4259456226625706,0.4558331366482745,0.43874400018153686,0.42045395519935164,0.4847798650340982,0.43597027016826523,0.46447119404987935
Item,0.6996541165284877,0.3721659414661059,0.67326609195505,0.6775548329681138,0.6996541165284877,0.6775548329681138,0.67326609195505,0.38181234689109966,0.6915208365334086,0.6775548329681138,0.28559978119912965,0.6630031025710456,0.6775548329681138,0.3919550517689841,0.4122921911413285,0.3256152581631262,0.67326609195505,0.7053209259828185,0.7053209259828185,0.6775548329681138,0.7053209259828185,0.28559978119912965,0.6996541165284877,0.6657101991462959,0.5976523007197225,0.3837334025891951,0.7254849798400553,0.6231994012048295,0.7951417200837092,0.4316069220489889,0.38725960179204544,0.38725960179204544,0.5976523007197225,0.4419893126141464,0.5976523007197225,0.6855940444217997,0.6335564640402876,0.6423071172531912,0.3568141836422719,0.6289301968887075,0.43238564317275163,0.7552107859301714,0.7620125149504102,0.5190615231907498,0.44240603819469493,0.5809420748698999,0.7620125149504102,0.40076222040728193,0.6437132121669423,0.6046868172507277,0.5693730487195641,0.5621285956654895,0.7885787254728852,0.5693730487195641,0.28559978119912965,0.6530232879273951,0.6457788348733204,0.6754779369214251,0.5693730487195641,0.5621285956654895,0.5693730487195641,0.6754779369214251,0.6530232879273951,0.28559978119912965,0.6457788348733204,0.49467333166744726,0.6899612747858221,0.4038990839825976,0.864151549659853,0.4031960179927468,0.49467333166744726,0.49467333166744726,0.41493276295696824,0.7895289020366366,0.7623898091087249,0.4847798650340982,0.6435463248990886,0.7446398952844919,0.4677254686733857,0.8980106765297362,0.41493276295696824,0.4847798650340982,0.41376408709130974,0.3850518237417695
SqlMapItemDao,0.6996541165284877,0.3721659414661059,0.67326609195505,0.6775548329681138,0.6996541165284877,0.6775548329681138,0.67326609195505,0.38181234689109966,0.6915208365334086,0.6775548329681138,0.28559978119912965,0.6630031025710456,0.6775548329681138,0.3919550517689841,0.4122921911413285,0.3256152581631262,0.67326609195505,0.7053209259828185,0.7053209259828185,0.6775548329681138,0.7053209259828185,0.28559978119912965,0.6996541165284877,0.6657101991462959,0.5976523007197225,0.3837334025891951,0.7254849798400553,0.6231994012048295,0.7951417200837092,0.4316069220489889,0.38725960179204544,0.38725960179204544,0.5976523007197225,0.4419893126141464,0.5976523007197225,0.6855940444217997,0.6335564640402876,0.6423071172531912,0.3568141836422719,0.6289301968887075,0.43238564317275163,0.7552107859301714,0.7620125149504102,0.5190615231907498,0.44240603819469493,0.5809420748698999,0.7620125149504102,0.40076222040728193,0.6437132121669423,0.6046868172507277,0.5693730487195641,0.5621285956654895,0.7885787254728852,0.5693730487195641,0.28559978119912965,0.6530232879273951,0.6457788348733204,0.6754779369214251,0.5693730487195641,0.5621285956654895,0.5693730487195641,0.6754779369214251,0.6530232879273951,0.28559978119912965,0.6457788348733204,0.49467333166744726,0.6899612747858221,0.4038990839825976,0.864151549659853,0.4031960179927468,0.49467333166744726,0.49467333166744726,0.41493276295696824,0.7895289020366366,0.7623898091087249,0.4847798650340982,0.6435463248990886,0.7446398952844919,0.4677254686733857,0.8980106765297362,0.41493276295696824,0.4847798650340982,0.41376408709130974,0.3850518237417695
index(jsp),0.41394285581408424,0.44406656787835375,0.4509906381089321,0.45359699458761776,0.41394285581408424,0.45359699458761776,0.4509906381089321,0.44673667238602516,0.4644644002829172,0.45359699458761776,0.41493276295696824,0.4324273583147668,0.45359699458761776,0.45359699458761776,0.450790512367365,0.414306505131556,0.4509906381089321,0.45966869156858337,0.45966869156858337,0.45359699458761776,0.45966869156858337,0.41493276295696824,0.41394285581408424,0.45078445568162395,0.7757238175566749,0.9147216532665264,0.7115367314616104,0.7870435870022924,0.6625832541655633,0.9082297760430635,0.9249014472089873,0.9249014472089873,0.7757238175566749,0.9541899680221146,0.7757238175566749,0.8050387799467064,0.7633433116698104,0.8048907730623246,0.910026845720733,0.8133728706865799,0.9381914649068199,0.4790490138799997,0.4591222057370036,0.42655978299633324,0.4272101747786971,0.41098882699532235,0.4591222057370036,0.42655978299633324,0.4591222057370036,0.4625451735790615,0.7526965352433088,0.7584081744304262,0.6559579729699558,0.7526965352433088,0.41493276295696824,0.4029096679491148,0.40862130713623224,0.378159496192173,0.7526965352433088,0.7584081744304262,0.7526965352433088,0.378159496192173,0.4029096679491148,0.41493276295696824,0.40862130713623224,0.41493276295696824,0.694221088335362,0.41493276295696824,0.3969978810016984,0.42045395519935164,0.41493276295696824,0.41493276295696824,0.49467333166744715,0.6588881279852079,0.6754932828675625,0.9794531967015453,0.8084940117966057,0.7179605948677241,0.4706478141076458,0.7263856797137233,0.0,0.4847798650340982,0.46314373152952615,0.4304739188238775
PetStoreFacade,0.685310384330524,0.41416599120433856,0.6712483968456249,0.668503029495877,0.685310384330524,0.668503029495877,0.6712483968456249,0.41373218367114106,0.6772129670424757,0.668503029495877,0.6084658960716657,0.6799275049333144,0.668503029495877,0.42116636366215343,0.38924752810537633,0.39856952282284447,0.6712483968456249,0.699052109827406,0.699052109827406,0.668503029495877,0.699052109827406,0.6084658960716657,0.685310384330524,0.6726944244512403,0.7726097219401731,0.6806076974365006,0.8512225264446737,0.8209202770122217,0.9061481745454499,0.6419485389365716,0.6696656797629065,0.6696656797629065,0.7726097219401731,0.7023148802506932,0.7726097219401731,0.7905852240694267,0.7443987403970419,0.7230537890528324,0.6560043298768943,0.8036236125756195,0.6688869578279002,0.7052342632584839,0.7199832405869765,0.6851375789465932,0.5874779597749423,0.6331013051791774,0.7199832405869765,0.5826873774861228,0.6175330391265061,0.6022448491320386,0.7863531281429172,0.7369666261474939,0.8818530905207471,0.7863531281429172,0.6084658960716657,0.6839029266824468,0.6345164246870235,0.629421822902965,0.7863531281429172,0.7369666261474939,0.7863531281429172,0.629421822902965,0.6839029266824468,0.6084658960716657,0.6345164246870235,0.7895289020366366,0.8155794306519945,0.710916097532136,0.8053412345198665,0.41994793691624854,0.7895289020366366,0.7895289020366366,0.6588881279852079,0.49467333166744715,0.5767821816834215,0.7321165308678218,0.7332225415751736,0.8561018820491487,0.44956668585436615,0.9525709290922074,0.4115514621514844,0.4847798650340982,0.44327609843892596,0.4572033017899528
PetStoreImpl,0.6677857090809213,0.4003341575282344,0.6980529142556996,0.684574798058889,0.6677857090809213,0.684574798058889,0.6980529142556996,0.3836789282064951,0.676037303090603,0.684574798058889,0.581326803143754,0.6898170084049665,0.684574798058889,0.43723813222516544,0.3947827846226122,0.40162349739453607,0.6980529142556996,0.7250906330815315,0.7250906330815315,0.684574798058889,0.7250906330815315,0.581326803143754,0.6677857090809213,0.7098103335273213,0.768326611129778,0.679167363712758,0.8469394156342785,0.8268911113521809,0.8925281904427621,0.6827487125297171,0.6812535989272078,0.6812535989272078,0.768326611129778,0.7241553049142898,0.768326611129778,0.8107268657262129,0.7851989139901875,0.7997380423812032,0.6697734768034151,0.8288630180459912,0.6755335241376286,0.6962024526274273,0.6954493642760181,0.6527529190525861,0.5650981249974204,0.5970256975829606,0.6954493642760181,0.5503027175921157,0.5929991628155477,0.5752380175832689,0.7737914490959008,0.7137035837696071,0.8585900481428602,0.7737914490959008,0.581326803143754,0.6713412476354305,0.6112533823091367,0.6004966556595384,0.7737914490959008,0.7137035837696071,0.7737914490959008,0.6004966556595384,0.6713412476354305,0.581326803143754,0.6112533823091367,0.7623898091087249,0.7923163882741077,0.6837770046042244,0.773520771352017,0.39290125572329015,0.7623898091087249,0.7623898091087249,0.6754932828675625,0.5767821816834215,0.49467333166744715,0.7321165308678218,0.7855666683852456,0.8659181563636127,0.45557967830340096,0.9435391184611509,0.42815661703383884,0.4847798650340982,0.45855298832490016,0.45835384671360596
Error(jsp),0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.8345667323282921,0.9794531967015453,0.7703796462332279,0.8345667323282921,0.7321165308678218,0.9794531967015453,0.9794531967015453,0.9794531967015453,0.8345667323282921,0.9794531967015453,0.8345667323282921,0.8345667323282921,0.8345667323282921,0.8345667323282921,0.9794531967015453,0.8345667323282921,0.9794531967015453,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.8345667323282921,0.8345667323282921,0.7321165308678218,0.8345667323282921,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.8345667323282921,0.8345667323282921,0.8345667323282921,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.7703796462332279,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.9794531967015453,0.7321165308678218,0.7321165308678218,0.9794531967015453,0.8345667323282921,0.7703796462332279,0.4847798650340982,0.7321165308678218,0.4847798650340982,0.4847798650340982,0.4847798650340982,0.4847798650340982
IncludeBanner(jsp),0.44826835787872765,0.44180404592702177,0.4327364016316605,0.4735361498291288,0.44826835787872765,0.4735361498291288,0.4327364016316605,0.4236639252384443,0.42075357906364,0.4735361498291288,0.44159678290778975,0.44848798818343294,0.4735361498291288,0.4735361498291288,0.46265450753581683,0.45513527314648156,0.4327364016316605,0.4308942548693238,0.4308942548693238,0.4735361498291288,0.4308942548693238,0.44159678290778975,0.44826835787872765,0.445891790658251,0.6706830270150639,0.7728757071767933,0.8272454451639378,0.7538727209163899,0.7858656717937508,0.6721689043683983,0.7507221768118886,0.7507221768118886,0.6706830270150639,0.826875863212051,0.6706830270150639,0.6153306573737903,0.5697187029079278,0.3556758575004311,0.7509718508704182,0.663700282986741,0.609666246287402,0.5175082030450023,0.67249100869613,0.6667859774576541,0.7612531423798103,0.7761184982109374,0.67249100869613,0.7692361789181246,0.7749412101566004,0.45462610440220086,0.6567092687766397,0.6758698269830052,0.7783200284434757,0.6567092687766397,0.44159678290778975,0.4093726029429163,0.42853316114928175,0.41814100401044274,0.6567092687766397,0.6758698269830052,0.6567092687766397,0.41814100401044274,0.4093726029429163,0.44159678290778975,0.42853316114928175,0.6435463248990886,0.8324322451318793,0.6889334487415133,0.6647655886077276,0.47653662990881523,0.6435463248990886,0.6435463248990886,0.8084940117966057,0.7332225415751736,0.7855666683852456,0.8345667323282921,0.49467333166744704,0.4404428417771292,0.30333336271689804,0.5175082030450023,0.4587071445024118,0.4847798650340982,0.44955490659724495,0.4848827914585977
IncludeBottom(jsp),0.7450740372489608,0.4043935461471574,0.6655603830132255,0.7093280488142798,0.7450740372489608,0.7093280488142798,0.6655603830132255,0.3500937575032171,0.6497705106272933,0.7093280488142798,0.70045745537199,0.6909419347041957,0.7093280488142798,0.4237282676151501,0.4184962010659428,0.418462667466517,0.6655603830132255,0.7003006716961476,0.7003006716961476,0.7093280488142798,0.7003006716961476,0.70045745537199,0.7450740372489608,0.6907036489081296,0.8356467776001061,0.6996358517287449,0.76152991472914,0.8800061840771828,0.8363561301670122,0.7071640315632031,0.6739582789676059,0.6739582789676059,0.8356467776001061,0.7647391748616268,0.8356467776001061,0.8005252297876315,0.825463334346671,0.8544951787940701,0.6847052872110434,0.7882323709766037,0.5419919817037663,0.13513767947869085,0.649059692670136,0.6204130508352991,0.3833460226320329,0.4417696837245882,0.649059692670136,0.41846350884400024,0.44711015067883725,0.7042073857106016,0.8082080214982704,0.7845321839664572,0.8090327717825541,0.8082080214982704,0.70045745537199,0.6899087187148024,0.6662328811829893,0.6902066605185183,0.8082080214982704,0.7845321839664572,0.8082080214982704,0.6902066605185183,0.6899087187148024,0.70045745537199,0.6662328811829893,0.7446398952844919,0.710415321095491,0.6168072161641592,0.7611529179277876,0.4259456226625706,0.7446398952844919,0.7446398952844919,0.7179605948677241,0.8561018820491487,0.8659181563636127,0.7703796462332279,0.4404428417771292,0.49467333166744726,0.2500710693830493,0.5635373512773854,0.43236081366859447,0.4847798650340982,0.422727224496884,0.48217461192765426
